order_id,transaction_created_date,user_id,net_amount,email,store_name,city,country
127109,2018-07-09,18199,227.5418894,4836062019@mailinator.com,Salamanca,Madrid,Spain
101568,2018-05-21,18199,63.30763773,4836062019@mailinator.com,Salamanca,Madrid,Spain
75438,2018-03-13,18199,64.07733546,4836062019@mailinator.com,Salamanca,Madrid,Spain
129693,2018-07-14,18221,310.1881824,7028103840@online.no,Salamanca,Madrid,Spain
106509,2018-05-31,18226,101.6963117,4795939266@trashmail.com,Salamanca,Madrid,Spain
72213,2018-03-03,18231,87.74554044,1208863371@21cn.com,Salamanca,Madrid,Spain
73769,2018-03-08,18236,109.2970767,6154520097@mailoo.org,Salamanca,Madrid,Spain
77806,2018-03-20,18236,148.2630239,6154520097@mailoo.org,Salamanca,Madrid,Spain
82548,2018-04-02,18236,145.7615063,6154520097@mailoo.org,Salamanca,Madrid,Spain
93659,2018-05-04,18236,211.5706617,6154520097@mailoo.org,Salamanca,Madrid,Spain
83339,2018-04-05,18236,111.3175332,6154520097@mailoo.org,Salamanca,Madrid,Spain
79138,2018-03-25,18236,116.5129928,6154520097@mailoo.org,Salamanca,Madrid,Spain
75706,2018-03-14,18236,141.9130177,6154520097@mailoo.org,Salamanca,Madrid,Spain
73065,2018-03-06,18236,105.6410125,6154520097@mailoo.org,Salamanca,Madrid,Spain
79520,2018-03-26,18236,132.195584,6154520097@mailoo.org,Salamanca,Madrid,Spain
80992,2018-03-29,18236,144.3183231,6154520097@mailoo.org,Salamanca,Madrid,Spain
91600,2018-04-29,18236,247.0729691,6154520097@mailoo.org,Salamanca,Madrid,Spain
72855,2018-03-05,18236,149.8986316,6154520097@mailoo.org,Salamanca,Madrid,Spain
85263,2018-04-10,18236,167.6978914,6154520097@mailoo.org,Salamanca,Madrid,Spain
87907,2018-04-17,18239,118.3410249,3626476179@21cn.com,Salamanca,Madrid,Spain
83398,2018-04-05,18239,347.7109465,3626476179@21cn.com,Salamanca,Madrid,Spain
87861,2018-04-17,18239,264.9684412,3626476179@21cn.com,Salamanca,Madrid,Spain
163202,2018-09-22,18249,38.77352281,2407335062@21cn.com,Salamanca,Madrid,Spain
174983,2018-10-13,18249,48.39474435,2407335062@21cn.com,Salamanca,Madrid,Spain
205282,2018-12-10,18249,79.66371435,2407335062@21cn.com,Salamanca,Madrid,Spain
224468,2019-01-21,18249,82.16523195,2407335062@21cn.com,Salamanca,Madrid,Spain
117711,2018-06-21,18249,113.8190508,2407335062@21cn.com,Salamanca,Madrid,Spain
198371,2018-11-25,18249,37.90761287,2407335062@21cn.com,Salamanca,Madrid,Spain
232573,2019-02-08,18249,65.71294312,2407335062@21cn.com,Salamanca,Madrid,Spain
114184,2018-06-15,18249,106.5069224,2407335062@21cn.com,Salamanca,Madrid,Spain
112725,2018-06-12,18249,58.78566361,2407335062@21cn.com,Salamanca,Madrid,Spain
111249,2018-06-09,18249,128.7319442,2407335062@21cn.com,Salamanca,Madrid,Spain
164754,2018-09-25,18249,41.27504041,2407335062@21cn.com,Salamanca,Madrid,Spain
197477,2018-11-24,18249,55.03338721,2407335062@21cn.com,Salamanca,Madrid,Spain
226139,2019-01-25,18249,43.96898244,2407335062@21cn.com,Salamanca,Madrid,Spain
196998,2018-11-23,18249,29.72957456,2407335062@21cn.com,Salamanca,Madrid,Spain
125575,2018-07-06,18249,64.65460875,2407335062@21cn.com,Salamanca,Madrid,Spain
222999,2019-01-18,18249,75.43037687,2407335062@21cn.com,Salamanca,Madrid,Spain
195074,2018-11-19,18249,43.1030725,2407335062@21cn.com,Salamanca,Madrid,Spain
189063,2018-11-08,18249,67.34855078,2407335062@21cn.com,Salamanca,Madrid,Spain
168022,2018-10-01,18249,62.63415223,2407335062@21cn.com,Salamanca,Madrid,Spain
181360,2018-10-25,18249,83.51220297,2407335062@21cn.com,Salamanca,Madrid,Spain
107603,2018-06-02,18249,96.2122154,2407335062@21cn.com,Salamanca,Madrid,Spain
239114,2019-02-22,18249,106.4107102,2407335062@21cn.com,Salamanca,Madrid,Spain
236369,2019-02-16,18249,57.15005595,2407335062@21cn.com,Salamanca,Madrid,Spain
123763,2018-07-03,18249,55.22581164,2407335062@21cn.com,Salamanca,Madrid,Spain
101114,2018-05-20,18249,67.25233856,2407335062@21cn.com,Salamanca,Madrid,Spain
159643,2018-09-15,18249,106.6031347,2407335062@21cn.com,Salamanca,Madrid,Spain
113124,2018-06-13,18249,104.5826781,2407335062@21cn.com,Salamanca,Madrid,Spain
201411,2018-12-01,18249,47.33640998,2407335062@21cn.com,Salamanca,Madrid,Spain
161591,2018-09-19,18249,41.56367705,2407335062@21cn.com,Salamanca,Madrid,Spain
185977,2018-11-03,18249,62.82657666,2407335062@21cn.com,Salamanca,Madrid,Spain
156860,2018-09-10,18249,88.51523817,2407335062@21cn.com,Salamanca,Madrid,Spain
165871,2018-09-27,18249,248.804789,2407335062@21cn.com,Salamanca,Madrid,Spain
119142,2018-06-24,18249,39.06215945,2407335062@21cn.com,Salamanca,Madrid,Spain
95157,2018-05-08,18249,37.04170293,2407335062@21cn.com,Salamanca,Madrid,Spain
128436,2018-07-11,18249,51.8583841,2407335062@21cn.com,Salamanca,Madrid,Spain
122253,2018-06-30,18249,85.05159841,2407335062@21cn.com,Salamanca,Madrid,Spain
106371,2018-05-31,18249,48.00989548,2407335062@21cn.com,Salamanca,Madrid,Spain
237203,2019-02-18,18249,45.21974124,2407335062@21cn.com,Salamanca,Madrid,Spain
154159,2018-09-05,18249,96.69327648,2407335062@21cn.com,Salamanca,Madrid,Spain
100627,2018-05-19,18249,67.25233856,2407335062@21cn.com,Salamanca,Madrid,Spain
94464,2018-05-06,18249,38.29246173,2407335062@21cn.com,Salamanca,Madrid,Spain
100371,2018-05-19,18249,99.86827959,2407335062@21cn.com,Salamanca,Madrid,Spain
174542,2018-10-13,18249,150.956966,2407335062@21cn.com,Salamanca,Madrid,Spain
127528,2018-07-10,18249,78.60537998,2407335062@21cn.com,Salamanca,Madrid,Spain
98818,2018-05-16,18252,459.605753,8121611799@21cn.com,Salamanca,Madrid,Spain
162147,2018-09-20,18252,485.2944145,8121611799@21cn.com,Salamanca,Madrid,Spain
139472,2018-08-02,18252,636.6362293,8121611799@21cn.com,Salamanca,Madrid,Spain
192845,2018-11-15,18252,457.0080232,8121611799@21cn.com,Salamanca,Madrid,Spain
74097,2018-03-09,18252,457.2966598,8121611799@21cn.com,Salamanca,Madrid,Spain
155443,2018-09-07,18252,481.2535014,8121611799@21cn.com,Salamanca,Madrid,Spain
101951,2018-05-22,18252,478.848196,8121611799@21cn.com,Salamanca,Madrid,Spain
132587,2018-07-19,18252,918.8266571,8121611799@21cn.com,Salamanca,Madrid,Spain
72692,2018-03-04,18252,693.1127997,8121611799@21cn.com,Salamanca,Madrid,Spain
142818,2018-08-09,18252,351.9442839,8121611799@21cn.com,Salamanca,Madrid,Spain
143611,2018-08-11,18252,322.4071338,8121611799@21cn.com,Salamanca,Madrid,Spain
128483,2018-07-11,18252,331.0662332,8121611799@21cn.com,Salamanca,Madrid,Spain
173988,2018-10-12,18252,318.1737963,8121611799@21cn.com,Salamanca,Madrid,Spain
131212,2018-07-16,18252,274.4934505,8121611799@21cn.com,Salamanca,Madrid,Spain
151785,2018-08-31,18252,379.8458264,8121611799@21cn.com,Salamanca,Madrid,Spain
197753,2018-11-24,18252,448.0602871,8121611799@21cn.com,Salamanca,Madrid,Spain
204657,2018-12-08,18252,937.7804635,8121611799@21cn.com,Salamanca,Madrid,Spain
189187,2018-11-08,18252,376.1897622,8121611799@21cn.com,Salamanca,Madrid,Spain
181082,2018-10-24,18252,360.1223222,8121611799@21cn.com,Salamanca,Madrid,Spain
206808,2018-12-13,18252,849.7462864,8121611799@21cn.com,Salamanca,Madrid,Spain
158131,2018-09-12,18252,154.0357569,8121611799@21cn.com,Salamanca,Madrid,Spain
144791,2018-08-15,18252,668.8673215,8121611799@21cn.com,Salamanca,Madrid,Spain
178800,2018-10-20,18252,237.163111,8121611799@21cn.com,Salamanca,Madrid,Spain
83853,2018-04-06,18252,615.3733297,8121611799@21cn.com,Salamanca,Madrid,Spain
197309,2018-11-24,18252,435.071638,8121611799@21cn.com,Salamanca,Madrid,Spain
182454,2018-10-27,18252,397.4526618,8121611799@21cn.com,Salamanca,Madrid,Spain
169289,2018-10-03,18252,219.6524878,8121611799@21cn.com,Salamanca,Madrid,Spain
203240,2018-12-05,18252,610.4665067,8121611799@21cn.com,Salamanca,Madrid,Spain
89674,2018-04-22,18252,585.3551185,8121611799@21cn.com,Salamanca,Madrid,Spain
207257,2018-12-14,18252,465.1860615,8121611799@21cn.com,Salamanca,Madrid,Spain
103295,2018-05-25,18252,428.7216318,8121611799@21cn.com,Salamanca,Madrid,Spain
205249,2018-12-10,18252,192.7130674,8121611799@21cn.com,Salamanca,Madrid,Spain
144487,2018-08-14,18252,266.5078367,8121611799@21cn.com,Salamanca,Madrid,Spain
183761,2018-10-30,18252,870.2394883,8121611799@21cn.com,Salamanca,Madrid,Spain
137640,2018-07-29,18252,456.9118109,8121611799@21cn.com,Salamanca,Madrid,Spain
147633,2018-08-22,18252,233.7956834,8121611799@21cn.com,Salamanca,Madrid,Spain
104790,2018-05-28,18252,516.3709601,8121611799@21cn.com,Salamanca,Madrid,Spain
200294,2018-11-29,18252,319.6169796,8121611799@21cn.com,Salamanca,Madrid,Spain
146632,2018-08-20,18252,544.945988,8121611799@21cn.com,Salamanca,Madrid,Spain
142771,2018-08-09,18252,479.3292571,8121611799@21cn.com,Salamanca,Madrid,Spain
150726,2018-08-29,18252,529.3596091,8121611799@21cn.com,Salamanca,Madrid,Spain
136346,2018-07-26,18252,419.5814714,8121611799@21cn.com,Salamanca,Madrid,Spain
128474,2018-07-11,18252,541.5785605,8121611799@21cn.com,Salamanca,Madrid,Spain
157663,2018-09-11,18252,536.1906764,8121611799@21cn.com,Salamanca,Madrid,Spain
148685,2018-08-25,18252,536.2868886,8121611799@21cn.com,Salamanca,Madrid,Spain
165350,2018-09-26,18252,324.2351659,8121611799@21cn.com,Salamanca,Madrid,Spain
74317,2018-03-10,18252,478.9444083,8121611799@21cn.com,Salamanca,Madrid,Spain
164272,2018-09-24,18252,461.6262095,8121611799@21cn.com,Salamanca,Madrid,Spain
152362,2018-09-01,18252,424.3920821,8121611799@21cn.com,Salamanca,Madrid,Spain
195905,2018-11-20,18252,238.9911431,8121611799@21cn.com,Salamanca,Madrid,Spain
168378,2018-10-02,18252,574.867987,8121611799@21cn.com,Salamanca,Madrid,Spain
95395,2018-05-09,18252,467.1103058,8121611799@21cn.com,Salamanca,Madrid,Spain
165851,2018-09-27,18252,204.0661089,8121611799@21cn.com,Salamanca,Madrid,Spain
175854,2018-10-15,18252,348.5768564,8121611799@21cn.com,Salamanca,Madrid,Spain
194792,2018-11-19,18252,294.1207425,8121611799@21cn.com,Salamanca,Madrid,Spain
196710,2018-11-22,18252,241.5888729,8121611799@21cn.com,Salamanca,Madrid,Spain
181765,2018-10-26,18252,195.5032217,8121611799@21cn.com,Salamanca,Madrid,Spain
199736,2018-11-28,18252,544.945988,8121611799@21cn.com,Salamanca,Madrid,Spain
97098,2018-05-13,18252,429.9723906,8121611799@21cn.com,Salamanca,Madrid,Spain
186841,2018-11-04,18252,429.1064807,8121611799@21cn.com,Salamanca,Madrid,Spain
166264,2018-09-28,18252,378.5950676,8121611799@21cn.com,Salamanca,Madrid,Spain
127166,2018-07-09,18252,393.4117488,8121611799@21cn.com,Salamanca,Madrid,Spain
100699,2018-05-19,18252,305.2813595,8121611799@21cn.com,Salamanca,Madrid,Spain
156150,2018-09-09,18252,368.9738461,8121611799@21cn.com,Salamanca,Madrid,Spain
72064,2018-03-02,18252,978.189594,8121611799@21cn.com,Salamanca,Madrid,Spain
170819,2018-10-06,18252,749.7817946,8121611799@21cn.com,Salamanca,Madrid,Spain
185069,2018-11-01,18252,394.2776587,8121611799@21cn.com,Salamanca,Madrid,Spain
149714,2018-08-27,18252,618.3559084,8121611799@21cn.com,Salamanca,Madrid,Spain
118564,2018-06-23,18252,392.7382633,8121611799@21cn.com,Salamanca,Madrid,Spain
113688,2018-06-14,18252,236.9706865,8121611799@21cn.com,Salamanca,Madrid,Spain
177978,2018-10-19,18252,643.3710844,8121611799@21cn.com,Salamanca,Madrid,Spain
145965,2018-08-18,18252,200.6024691,8121611799@21cn.com,Salamanca,Madrid,Spain
152583,2018-09-02,18252,289.6949806,8121611799@21cn.com,Salamanca,Madrid,Spain
160032,2018-09-16,18252,499.5338224,8121611799@21cn.com,Salamanca,Madrid,Spain
145636,2018-08-17,18252,343.8624578,8121611799@21cn.com,Salamanca,Madrid,Spain
156980,2018-09-10,18252,330.2965355,8121611799@21cn.com,Salamanca,Madrid,Spain
116365,2018-06-19,18252,313.7480344,8121611799@21cn.com,Salamanca,Madrid,Spain
172738,2018-10-09,18252,666.5582283,8121611799@21cn.com,Salamanca,Madrid,Spain
189861,2018-11-09,18252,288.8290706,8121611799@21cn.com,Salamanca,Madrid,Spain
161212,2018-09-18,18252,434.8792136,8121611799@21cn.com,Salamanca,Madrid,Spain
187973,2018-11-06,18252,351.6556473,8121611799@21cn.com,Salamanca,Madrid,Spain
186193,2018-11-03,18252,425.9314776,8121611799@21cn.com,Salamanca,Madrid,Spain
201229,2018-12-01,18252,818.1886798,8121611799@21cn.com,Salamanca,Madrid,Spain
144298,2018-08-13,18252,282.0942156,8121611799@21cn.com,Salamanca,Madrid,Spain
154823,2018-09-06,18252,707.8332687,8121611799@21cn.com,Salamanca,Madrid,Spain
148024,2018-08-23,18252,262.178287,8121611799@21cn.com,Salamanca,Madrid,Spain
193904,2018-11-17,18252,531.7649145,8121611799@21cn.com,Salamanca,Madrid,Spain
205459,2018-12-10,18252,749.3969458,8121611799@21cn.com,Salamanca,Madrid,Spain
147320,2018-08-21,18252,388.4087136,8121611799@21cn.com,Salamanca,Madrid,Spain
140209,2018-08-03,18252,174.7213832,8121611799@21cn.com,Salamanca,Madrid,Spain
187488,2018-11-05,18252,281.9017911,8121611799@21cn.com,Salamanca,Madrid,Spain
140971,2018-08-05,18252,555.2406951,8121611799@21cn.com,Salamanca,Madrid,Spain
82681,2018-04-03,18254,364.3556597,8431372154@dupont.co.uk,Salamanca,Madrid,Spain
85415,2018-04-10,18254,241.5888729,8431372154@dupont.co.uk,Salamanca,Madrid,Spain
94843,2018-05-07,18261,39.83185718,7772274653@21cn.com,Salamanca,Madrid,Spain
110878,2018-06-08,18263,282.4790644,6511691700@21cn.com,Salamanca,Madrid,Spain
79603,2018-03-26,18263,284.0184599,6511691700@21cn.com,Salamanca,Madrid,Spain
86791,2018-04-14,18271,240.7229629,8714841522@trashmail.com,Salamanca,Madrid,Spain
215321,2019-01-01,18271,61.96066672,8714841522@trashmail.com,Salamanca,Madrid,Spain
158618,2018-09-13,18271,96.59706426,8714841522@trashmail.com,Salamanca,Madrid,Spain
118449,2018-06-23,18271,111.221321,8714841522@trashmail.com,Salamanca,Madrid,Spain
211858,2018-12-24,18271,166.5433449,8714841522@trashmail.com,Salamanca,Madrid,Spain
239719,2019-02-23,18271,105.7372247,8714841522@trashmail.com,Salamanca,Madrid,Spain
226597,2019-01-26,18271,93.32584894,8714841522@trashmail.com,Salamanca,Madrid,Spain
87827,2018-04-17,18274,35.21367084,3221162246@21cn.com,Salamanca,Madrid,Spain
87613,2018-04-17,18281,41.37125262,8738913368@21cn.com,Salamanca,Madrid,Spain
74448,2018-03-10,18281,33.77048761,8738913368@21cn.com,Salamanca,Madrid,Spain
76974,2018-03-18,18281,24.91896379,8738913368@21cn.com,Salamanca,Madrid,Spain
96516,2018-05-12,18282,72.92885927,8852234198@21cn.com,Salamanca,Madrid,Spain
132773,2018-07-19,18282,96.2122154,8852234198@21cn.com,Salamanca,Madrid,Spain
76353,2018-03-16,18282,76.10386238,8852234198@21cn.com,Salamanca,Madrid,Spain
71537,2018-03-01,18282,106.5069224,8852234198@21cn.com,Salamanca,Madrid,Spain
84323,2018-04-08,18282,76.58492346,8852234198@21cn.com,Salamanca,Madrid,Spain
82019,2018-04-01,18282,153.9395446,8852234198@21cn.com,Salamanca,Madrid,Spain
109733,2018-06-06,18282,45.02731681,8852234198@21cn.com,Salamanca,Madrid,Spain
79421,2018-03-26,18282,74.46825472,8852234198@21cn.com,Salamanca,Madrid,Spain
94409,2018-05-06,18282,60.80612013,8852234198@21cn.com,Salamanca,Madrid,Spain
109901,2018-06-06,18282,85.34023506,8852234198@21cn.com,Salamanca,Madrid,Spain
128974,2018-07-12,18282,80.52962429,8852234198@21cn.com,Salamanca,Madrid,Spain
95652,2018-05-09,18282,62.53794001,8852234198@21cn.com,Salamanca,Madrid,Spain
137196,2018-07-28,18282,73.1212837,8852234198@21cn.com,Salamanca,Madrid,Spain
111635,2018-06-10,18282,35.21367084,8852234198@21cn.com,Salamanca,Madrid,Spain
91325,2018-04-28,18282,74.56446694,8852234198@21cn.com,Salamanca,Madrid,Spain
102518,2018-05-23,18282,88.51523817,8852234198@21cn.com,Salamanca,Madrid,Spain
87606,2018-04-17,18282,83.80083961,8852234198@21cn.com,Salamanca,Madrid,Spain
101593,2018-05-21,18282,84.47432512,8852234198@21cn.com,Salamanca,Madrid,Spain
103801,2018-05-26,18282,88.22660152,8852234198@21cn.com,Salamanca,Madrid,Spain
133178,2018-07-20,18282,86.87963051,8852234198@21cn.com,Salamanca,Madrid,Spain
115198,2018-06-17,18282,36.46442964,8852234198@21cn.com,Salamanca,Madrid,Spain
75737,2018-03-14,18282,101.5038872,8852234198@21cn.com,Salamanca,Madrid,Spain
85942,2018-04-12,18282,89.18872368,8852234198@21cn.com,Salamanca,Madrid,Spain
93570,2018-05-04,18282,122.7667869,8852234198@21cn.com,Salamanca,Madrid,Spain
86812,2018-04-14,18282,157.4031844,8852234198@21cn.com,Salamanca,Madrid,Spain
139436,2018-08-02,18282,40.50534268,8852234198@21cn.com,Salamanca,Madrid,Spain
72493,2018-03-04,18282,89.47736032,8852234198@21cn.com,Salamanca,Madrid,Spain
90394,2018-04-26,18282,64.17354767,8852234198@21cn.com,Salamanca,Madrid,Spain
77649,2018-03-20,18282,64.65460875,8852234198@21cn.com,Salamanca,Madrid,Spain
74226,2018-03-10,18282,61.96066672,8852234198@21cn.com,Salamanca,Madrid,Spain
78413,2018-03-22,18282,154.0357569,8852234198@21cn.com,Salamanca,Madrid,Spain
82539,2018-04-02,18282,61.76824229,8852234198@21cn.com,Salamanca,Madrid,Spain
80630,2018-03-29,18282,149.2251461,8852234198@21cn.com,Salamanca,Madrid,Spain
75053,2018-03-12,18282,108.9122278,8852234198@21cn.com,Salamanca,Madrid,Spain
89584,2018-04-22,18282,61.57581786,8852234198@21cn.com,Salamanca,Madrid,Spain
73023,2018-03-06,18282,78.79780441,8852234198@21cn.com,Salamanca,Madrid,Spain
93877,2018-05-05,18282,63.98112324,8852234198@21cn.com,Salamanca,Madrid,Spain
127100,2018-07-09,18282,69.46521952,8852234198@21cn.com,Salamanca,Madrid,Spain
93041,2018-05-03,18282,101.5038872,8852234198@21cn.com,Salamanca,Madrid,Spain
100266,2018-05-18,18282,102.6584338,8852234198@21cn.com,Salamanca,Madrid,Spain
78573,2018-03-23,18282,110.5478355,8852234198@21cn.com,Salamanca,Madrid,Spain
111884,2018-06-10,18282,86.39856943,8852234198@21cn.com,Salamanca,Madrid,Spain
81528,2018-03-30,18289,192.8092797,1223811215@21cn.com,Salamanca,Madrid,Spain
123028,2018-07-02,18289,192.4244308,1223811215@21cn.com,Salamanca,Madrid,Spain
92637,2018-05-02,18303,338.4745738,5145768936@generalelectric.de,Salamanca,Madrid,Spain
105543,2018-05-29,18303,298.0654433,5145768936@generalelectric.de,Salamanca,Madrid,Spain
122336,2018-06-30,18303,246.0146348,5145768936@generalelectric.de,Salamanca,Madrid,Spain
112877,2018-06-12,18303,259.5805571,5145768936@generalelectric.de,Salamanca,Madrid,Spain
118630,2018-06-23,18303,408.4208544,5145768936@generalelectric.de,Salamanca,Madrid,Spain
89785,2018-04-23,18303,390.9102312,5145768936@generalelectric.de,Salamanca,Madrid,Spain
87258,2018-04-16,18314,207.4335364,6351320831@21cn.com,Salamanca,Madrid,Spain
